site,atom,mx,my,mz
9336,1,0.157777071,0.233479365,-0.959475785
9337,1,0.377472999,0.384061465,-0.842621461
9338,1,0.635899615,0.444840021,-0.630673477
9339,1,0.853549171,0.340048014,-0.394741892
9340,1,0.960833255,0.095470884,-0.26016296
9341,1,0.93682586,-0.18269982,-0.298291942
9342,1,0.789976603,-0.379829769,-0.481317269
9343,1,0.560329614,-0.428841438,-0.708608315
9344,1,0.326680246,-0.34322175,-0.880612768
9345,1,0.0895490002,-0.0816409493,-0.992630713
9346,1,0.0387417457,0.0419097628,-0.998369996
9347,1,0.0375476444,0.223619628,-0.973952995
9348,1,0.0815814148,0.491949584,-0.866792985
9349,1,0.172963222,0.806262794,-0.565706665
9350,1,0.288133649,0.957279902,-0.0243759873
9351,1,0.366370641,0.771051683,0.520818448
9352,1,0.400548048,0.377127512,0.835066525
9353,1,0.420101952,-0.0668541937,0.905010976
9354,1,0.430315765,-0.498310036,0.752672207
9355,1,0.403964069,-0.840397338,0.361310593
9356,1,0.307229876,-0.929414738,-0.20444571
9357,1,0.174454502,-0.709875632,-0.682379816
9358,1,0.0716893797,-0.38599672,-0.91971037
9359,1,-0.00198566969,-0.104422993,-0.994530993
9360,1,-0.0846126446,0.136364918,-0.987038657
9361,1,-0.219777836,0.370911948,-0.90228711
9362,1,-0.433458751,0.57699701,-0.692234037
9363,1,-0.682476703,0.644879473,-0.344029091
9364,1,-0.869211695,0.493880581,0.0235159611
9365,1,-0.95287298,0.172018581,0.249885358
9366,1,-0.945214612,-0.211265911,0.24886955
9367,1,-0.844990402,-0.534652519,0.0117432515
9368,1,-0.640686858,-0.670052828,-0.374899397
9369,1,-0.383570182,-0.571729945,-0.725257737
9370,1,-0.172161703,-0.358385511,-0.917562082
9371,1,-0.0352975235,-0.167759249,-0.985195879
9372,1,0.0473812684,-0.0456326833,-0.997833991
9373,1,0.0879612551,0.0150135102,-0.996010749
9374,1,0.0836887782,0.0353348675,-0.99586527
9375,1,0.0328498426,0.0353973515,-0.998833277
9376,1,-0.0511263743,0.0257317226,-0.998360642
9377,1,-0.13810188,0.00729497676,-0.990391162
9378,1,-0.193894618,-0.0178399251,-0.98086014
9379,1,-0.197547544,-0.0358474753,-0.97963765
9380,1,-0.149008926,-0.0230279918,-0.988567677
9381,1,-0.0603193261,0.0421863053,-0.997287268
9382,1,0.0647539711,0.168302686,-0.983606186
9383,1,0.242870518,0.338403168,-0.909118918
9384,1,0.486234632,0.483577707,-0.727824487
9385,1,0.7451485,0.490651957,-0.4516795
9386,1,0.929398358,0.310021783,-0.200262791
9387,1,0.994483055,0.0114367931,-0.104272012
9388,1,0.937091685,-0.282790931,-0.204666712
9389,1,0.766514738,-0.463190594,-0.444870352
9390,1,0.52402908,-0.475926804,-0.706319475
9391,1,0.293098597,-0.354582966,-0.887898717
9392,1,0.134425498,-0.178280413,-0.974754266
9393,1,0.0459427391,0.0167845544,-0.998803055
9394,1,-0.00194697892,0.252837783,-0.967506726
9395,1,-0.0387071893,0.561735393,-0.826410976
9396,1,-0.0829722429,0.883405235,-0.461205809
9397,1,-0.125587689,0.984001766,0.126365567
9398,1,-0.138671089,0.745320103,0.652125964
9399,1,-0.124420065,0.33877513,0.932604449
9400,1,-0.100205777,-0.101871015,0.989737894
9401,1,-0.0771472269,-0.53743076,0.839771685
9402,1,-0.0576550958,-0.895338682,0.441638467
9403,1,-0.0381958984,-0.986763363,-0.157604373
9404,1,-0.0207684673,-0.746893151,-0.664619659
9405,1,-0.013816135,-0.414068238,-0.910140983
9406,1,-0.0259347807,-0.150488961,-0.98827145
9407,1,-0.0715708668,0.0411765805,-0.99658522
9408,1,-0.172067347,0.196061874,-0.965376906
9409,1,-0.343947825,0.321611392,-0.88219386
9410,1,-0.569233888,0.377953872,-0.73015317
9411,1,-0.781371732,0.31236747,-0.540263621
9412,1,-0.908464162,0.12170619,-0.399850559
9413,1,-0.911463955,-0.127372708,-0.391164483
9414,1,-0.784482653,-0.328035914,-0.52628833
9415,1,-0.560301941,-0.392363699,-0.729460391
9416,1,-0.314659607,-0.315527773,-0.895227098
9417,1,-0.111981671,-0.173029746,-0.978529924
9418,1,0.0427480976,-0.0420525576,-0.998200472
9419,1,0.167471987,0.038773465,-0.985114081
9420,1,0.261471218,0.0595551898,-0.963372193
9421,1,0.305134066,0.0326556931,-0.951749341
9422,1,0.283816484,-0.0132765339,-0.9587867
9423,1,0.206347059,-0.0499402521,-0.977203593
9424,1,0.104290706,-0.0648267909,-0.992431829
9425,1,0.015640066,-0.0599808015,-0.998076997
9426,1,-0.0337760151,-0.0372074239,-0.998736596
9427,1,-0.0365921047,0.0135198336,-0.999238826
9428,1,0.00478829546,0.113321449,-0.993546839
9429,1,0.0940137833,0.283874546,-0.954241401
9430,1,0.249725126,0.518821253,-0.817595174
9431,1,0.476616276,0.720089962,-0.504288976
9432,1,0.700992587,0.710785277,-0.0582553346
9433,1,0.836423495,0.450599289,0.312019259
9434,1,0.885719161,0.0607812123,0.460225175
9435,1,0.87023514,-0.334913777,0.361280449
9436,1,0.774397996,-0.631065676,0.0454296764
9437,1,0.57958122,-0.719546121,-0.382542795
9438,1,0.343181223,-0.578905135,-0.739659038
9439,1,0.16054134,-0.332387689,-0.929378772
9440,1,0.0486222517,-0.0839133443,-0.995286103
9441,1,-0.0304828364,0.166250467,-0.985612286
9442,1,-0.123208098,0.455081489,-0.881884688
9443,1,-0.264056746,0.757072723,-0.597590937
9444,1,-0.429353329,0.897857012,-0.0975115672
9445,1,-0.53391447,0.733902985,0.419906831
9446,1,-0.561423564,0.366366365,0.742010289
9447,1,-0.553341725,-0.0676807728,0.830200126
9448,1,-0.529395762,-0.498967897,0.68612766
9449,1,-0.468087611,-0.834171462,0.291636693
9450,1,-0.338420557,-0.90267604,-0.265795963
9451,1,-0.185493491,-0.677355715,-0.711885806
9452,1,-0.0799855663,-0.380476043,-0.92132529
9453,1,-0.0305107466,-0.156746431,-0.987167489
9454,1,-0.0286673982,-0.013541791,-0.999497274
9455,1,-0.0760421869,0.0785539485,-0.994005464
9456,1,-0.176496151,0.138005444,-0.974578681
9457,1,-0.317997402,0.160229124,-0.934454001
9458,1,-0.460815821,0.128333034,-0.878168214
9459,1,-0.550866146,0.0410871551,-0.833581631
9460,1,-0.549356555,-0.0679296103,-0.832822276
9461,1,-0.453703539,-0.143019437,-0.879601352
9462,1,-0.297713032,-0.143019249,-0.943881584
9463,1,-0.125070621,-0.0675504746,-0.98984558
9464,1,0.0474063564,0.0502000952,-0.997613446
9465,1,0.231853981,0.162997269,-0.958997196
9466,1,0.429646665,0.217671234,-0.876369201
9467,1,0.600789943,0.176203116,-0.779746052
9468,1,0.688169962,0.0507164129,-0.723774792
9469,1,0.661822399,-0.0966581358,-0.7434032
9470,1,0.535647944,-0.196814443,-0.821185335
9471,1,0.360472627,-0.21723422,-0.907121149
9472,1,0.198713783,-0.16997546,-0.96520525
9473,1,-0.00757097715,-0.0303234199,-0.999511466
9474,1,-0.00972174908,0.0438988996,-0.998988676
9475,1,0.0344352914,0.176413032,-0.983713705
9476,1,0.132617052,0.38762245,-0.912228893
9477,1,0.302720003,0.647406328,-0.699446671
9478,1,0.5246004,0.802380815,-0.28456888
9479,1,0.702050893,0.684951831,0.194847461
9480,1,0.787915102,0.343446946,0.511110543
9481,1,0.811894112,-0.0774496646,0.578644537
9482,1,0.785479013,-0.472177981,0.400088334
9483,1,0.678520834,-0.73449834,0.0110302275
9484,1,0.477693149,-0.751222433,-0.455493262
9485,1,0.261509915,-0.544123646,-0.797208895
9486,1,0.10954153,-0.270873633,-0.956361923
9487,1,0.0136001053,-0.0126005341,-0.999828117
9488,1,-0.071995685,0.250581837,-0.965414608
9489,1,-0.194586495,0.54621579,-0.814729653
9490,1,-0.374635338,0.802931271,-0.463626722
9491,1,-0.550872044,0.833087734,0.0500481596
9492,1,-0.641987624,0.584164684,0.496591898
9493,1,-0.660959682,0.186774664,0.726806387
9494,1,-0.647378588,-0.249450322,0.720191295
9495,1,-0.602740473,-0.647026759,0.466969265
9496,1,-0.490803573,-0.871179043,-0.0126066607
9497,1,-0.311815549,-0.790282181,-0.527470509
9498,1,-0.151487838,-0.516506432,-0.842776685
9499,1,-0.0555632257,-0.258878064,-0.96431057
9500,1,-0.0145974063,-0.0855653207,-0.996225623
9501,1,-0.0202396839,0.0198821622,-0.999597446
9502,1,-0.0746635471,0.084511806,-0.99362121
9503,1,-0.17702008,0.120601993,-0.976790177
9504,1,-0.307328312,0.121940429,-0.943758359
9505,1,-0.423188084,0.0780396789,-0.902674722
9506,1,-0.478233636,-0.00259863199,-0.878228806
9507,1,-0.447674352,-0.0836251395,-0.890277772
9508,1,-0.341360467,-0.119314296,-0.932328874
9509,1,-0.194158412,-0.0847251798,-0.977304535
9510,1,-0.0347487286,0.011532481,-0.999329539
9511,1,0.138232546,0.136682096,-0.980922916
9512,1,0.339423048,0.240737759,-0.909305958
9513,1,0.551934407,0.263425777,-0.79118599
9514,1,0.716048056,0.173567418,-0.676128341
9515,1,0.775262925,0.00570736403,-0.631612875
9516,1,0.712781523,-0.160210809,-0.682843318
9517,1,0.554690201,-0.253628659,-0.792459011
9518,1,0.359983178,-0.25288759,-0.898031168
9519,1,0.192688395,-0.182805863,-0.964081531
9520,1,0.0856846336,-0.0754532845,-0.993461094
9521,1,0.0373987235,0.0659318795,-0.997123023
9522,1,0.0352316315,0.268547555,-0.962621911
9523,1,0.072483427,0.55812318,-0.826586153
9524,1,0.147241662,0.869369872,-0.47171593
9525,1,0.233897276,0.966551573,0.10521464
9526,1,0.28889835,0.726065788,0.62399216
9527,1,0.317514446,0.3157061,0.894155599
9528,1,0.340571913,-0.126070543,0.931727959
9529,1,0.355528357,-0.551120144,0.75489481
9530,1,0.334590574,-0.879065491,0.339548246
9531,1,0.249997732,-0.938276808,-0.23903507
9532,1,0.138482845,-0.695106136,-0.705443095
9533,1,0.0540652856,-0.369460905,-0.927672132
9534,1,-0.00956481704,-0.0957768759,-0.995356873
9535,1,-0.0879093523,0.134709566,-0.986977851
9536,1,-0.221077058,0.357292385,-0.907450873
9537,1,-0.432868735,0.552816765,-0.712052163
9538,1,-0.682178158,0.621148136,-0.385756341
9539,1,-0.874504169,0.483904946,-0.0328399283
9540,1,-0.964641085,0.17800478,0.194375602
9541,1,-0.95926539,-0.195011771,0.204402349
9542,1,-0.857248695,-0.514592065,-0.0178796235
9543,1,-0.649991736,-0.652357433,-0.389795488
9544,1,-0.390297113,-0.560928333,-0.730087371
9545,1,-0.176582904,-0.353960086,-0.918439293
9546,1,-0.0379578435,-0.166625037,-0.985289449
9547,1,0.0461098606,-0.0454512602,-0.997901831
9548,1,0.0881585511,0.0153499349,-0.995988177
9549,1,0.0854943943,0.0362123456,-0.995680358
9550,1,0.0358045218,0.0370709277,-0.998671008
9551,1,-0.0485589418,0.028506207,-0.998413454
9552,1,-0.138252704,0.0109757343,-0.990336167
9553,1,-0.19861026,-0.0146982447,-0.979968329
9554,1,-0.20689542,-0.0358202164,-0.977707112
9555,1,-0.16140437,-0.0287141867,-0.986470539
9556,1,-0.074432043,0.0290624284,-0.996802511
9557,1,0.0477674074,0.147115185,-0.987965281
9558,1,0.21950103,0.311409791,-0.92457733
9559,1,0.455937118,0.46058051,-0.761568735
9560,1,0.716521594,0.48581456,-0.500580682
9561,1,0.911921988,0.327056824,-0.247855044
9562,1,0.989857396,0.0413624994,-0.13590982
9563,1,0.943152388,-0.252413007,-0.216220366
9564,1,0.780718534,-0.442428815,-0.441288244
9565,1,0.541699886,-0.469149861,-0.697466588
9566,1,0.30773331,-0.358520092,-0.881341905
9567,1,0.143267898,-0.187106916,-0.971836052
9568,1,0.0502605111,0.00527167921,-0.998722229
9569,1,-3.16505625e-05,0.237686611,-0.971341893
9570,1,-0.037657383,0.54293011,-0.838933142
9571,1,-0.0826297207,0.868996118,-0.487870963
9572,1,-0.128008586,0.987284287,0.0942525288
9573,1,-0.145915635,0.761940415,0.630995588
9574,1,-0.13732696,0.35745957,0.923777009
9575,1,-0.119270042,-0.0850858972,0.989209304
9576,1,-0.101476693,-0.523384543,0.846032565
9577,1,-0.0834987447,-0.88682207,0.454504758
9578,1,-0.0589192232,-0.987935484,-0.143220124
9579,1,-0.0326072372,-0.753700407,-0.656408763
9580,1,-0.0188838192,-0.420228005,-0.907222037
9581,1,-0.0272901663,-0.155786289,-0.987413732
9582,1,-0.0709725863,0.0336595871,-0.996910189
9583,1,-0.169752508,0.182075392,-0.96852085
9584,1,-0.338192289,0.297170616,-0.892925305
9585,1,-0.556841533,0.342682091,-0.756634979
9586,1,-0.759722067,0.272359252,-0.590459837
9587,1,-0.875198592,0.0886367652,-0.475574336
9588,1,-0.864138477,-0.139328977,-0.483582597
9589,1,-0.725341656,-0.309034859,-0.615123515
9590,1,-0.500639162,-0.346759961,-0.793169565
9591,1,-0.265503246,-0.26064249,-0.928209846
9592,1,-0.0710797161,-0.12304959,-0.989851743
9593,1,0.0855192842,-0.00189109279,-0.996334721
9594,1,0.219059686,0.0663264246,-0.973454498
9595,1,0.320629637,0.0707961188,-0.94455521
9596,1,0.364264497,0.0263510613,-0.930922659
9597,1,0.334949868,-0.0328744453,-0.941662284
9598,1,0.246137464,-0.0744431753,-0.966371855
9599,1,0.135089229,-0.0854556885,-0.987141441
9600,1,0.0424138488,-0.069775636,-0.996660637
9601,1,-0.153018747,-0.0297081878,-0.987776638
9602,1,-0.106860094,0.000479022655,-0.994273952
9603,1,-0.0200163537,0.0860404748,-0.996090549
9604,1,0.110457747,0.234965804,-0.965707076
9605,1,0.304942812,0.421941603,-0.853800425
9606,1,0.562961595,0.554114896,-0.613213604
9607,1,0.810395646,0.508637347,-0.290769576
9608,1,0.962605631,0.267828733,-0.0407206065
9609,1,0.99754653,-0.0683709099,0.0150445866
9610,1,0.917920887,-0.371042328,-0.140530553
9611,1,0.729221879,-0.53168475,-0.43075141
9612,1,0.477472732,-0.505025748,-0.719005414
9613,1,0.253446829,-0.346399404,-0.903201061
9614,1,0.107778135,-0.144853727,-0.983565591
9615,1,0.0255116737,0.0736712995,-0.996956215
9616,1,-0.0295770792,0.339640055,-0.94009033
9617,1,-0.0909015749,0.669060978,-0.737627489
9618,1,-0.171280256,0.942899293,-0.285664134
9619,1,-0.236231164,0.920398225,0.311547659
9620,1,-0.253261663,0.602630127,0.75676645
9621,1,-0.241384547,0.175240536,0.954475906
9622,1,-0.223268061,-0.269717655,0.936698329
9623,1,-0.20336048,-0.691019252,0.693640331
9624,1,-0.168116506,-0.966169151,0.195586328
9625,1,-0.109314545,-0.909263815,-0.40160882
9626,1,-0.0553801607,-0.603126732,-0.795720544
9627,1,-0.0293659675,-0.298035612,-0.954102937
9628,1,-0.0372458944,-0.0793810547,-0.996148278
9629,1,-0.0891702136,0.0750762519,-0.993182878
9630,1,-0.200487433,0.193968403,-0.960302581
9631,1,-0.37486752,0.273686899,-0.885759462
9632,1,-0.578882933,0.278496152,-0.766377481
9633,1,-0.745437054,0.180271003,-0.641736678
9634,1,-0.813619356,0.00143926336,-0.58139614
9635,1,-0.756515646,-0.182937214,-0.627867862
9636,1,-0.589328299,-0.286432907,-0.755412699
9637,1,-0.368936889,-0.269480567,-0.889531223
9638,1,-0.160373725,-0.164225973,-0.973298566
9639,1,0.014337308,-0.0357699484,-0.9992572
9640,1,0.169383267,0.0640015783,-0.983469932
9641,1,0.309367178,0.104101517,-0.945227392
9642,1,0.410176689,0.0772601162,-0.908727659
9643,1,0.439839918,0.00661622553,-0.89805182
9644,1,0.388622423,-0.0658958442,-0.91903773
9645,1,0.279444033,-0.106868004,-0.954196134
9646,1,0.15602479,-0.108239562,-0.981804696
9647,1,0.0590270726,-0.079051574,-0.995121426
9648,1,0.00850170993,-0.0242287237,-0.999670291
9649,1,0.00606032509,0.0681266052,-0.997658277
9650,1,0.049866761,0.223446631,-0.973439731
9651,1,0.148972654,0.460212552,-0.875220861
9652,1,0.317839899,0.728524626,-0.606819304
9653,1,0.521072164,0.842829827,-0.134616796
9654,1,0.664221047,0.662543785,0.346188003
9655,1,0.72772893,0.287100633,0.622883481
9656,1,0.74686935,-0.140204962,0.650022109
9657,1,0.724720177,-0.530262354,0.440002841
9658,1,0.624892093,-0.780337409,0.0241536786
9659,1,0.434236388,-0.774444791,-0.460080456
9660,1,0.233434557,-0.5471319,-0.803837665
9661,1,0.0949680279,-0.266729951,-0.959080918
9662,1,0.0059991377,-0.00967112546,-0.999935238
9663,1,-0.0785984683,0.247898151,-0.965592454
9664,1,-0.204759706,0.534453381,-0.82002015
9665,1,-0.391591477,0.783154815,-0.483036905
9666,1,-0.576386906,0.817068072,0.0133379169
9667,1,-0.674680695,0.581354537,0.454788811
9668,1,-0.695620133,0.194519091,0.691574258
9669,1,-0.679208997,-0.236742303,0.694714489
9670,1,-0.629229754,-0.633054105,0.450901782
9671,1,-0.510883269,-0.859423679,-0.019728792
9672,1,-0.325031259,-0.784298371,-0.528422886
9673,1,-0.158714215,-0.515535161,-0.842041148
9674,1,-0.0587618776,-0.260108664,-0.963789668
9675,1,-0.0150178072,-0.087327315,-0.996066466
9676,1,-0.0181375411,0.0183133962,-0.999667769
9677,1,-0.0700376737,0.0838177957,-0.994016751
9678,1,-0.170769921,0.12208462,-0.977718252
9679,1,-0.30226566,0.127108279,-0.944711044
9680,1,-0.423470647,0.0867912079,-0.9017427
9681,1,-0.486948575,0.00654422817,-0.873406125
9682,1,-0.464532659,-0.0791947322,-0.882007711
9683,1,-0.36257372,-0.123213912,-0.923774123
9684,1,-0.215430456,-0.0969179852,-0.971697804
9685,1,-0.0553466101,-0.00644477172,-0.998446402
9686,1,0.115004769,0.116275327,-0.986536341
9687,1,0.310561351,0.223261844,-0.92396201
9688,1,0.520160374,0.256171548,-0.814744944
9689,1,0.688829729,0.180304891,-0.702142258
9690,1,0.758462734,0.022732412,-0.651319829
9691,1,0.70775138,-0.141201528,-0.692206698
9692,1,0.558812585,-0.239882789,-0.793841761
9693,1,0.368060862,-0.247053861,-0.896379156
9694,1,0.199757679,-0.183420152,-0.962524762
9695,1,0.0896116384,-0.0803142622,-0.992733284
9696,1,0.0382736856,0.0572909829,-0.997623611
9697,1,0.0335315299,0.255152676,-0.966319175
9698,1,0.0680753953,0.540428133,-0.838631727
9699,1,0.139903855,0.855883175,-0.497886435
9700,1,0.225125015,0.971570971,0.0732705655
9701,1,0.278908343,0.746533319,0.604067993
9702,1,0.303680172,0.340023384,0.890035084
9703,1,0.321517377,-0.103567984,0.941222741
9704,1,0.333051836,-0.534230051,0.776965075
9705,1,0.31393403,-0.874117092,0.370627487
9706,1,0.236486527,-0.948277087,-0.211765648
9707,1,0.131757036,-0.709773139,-0.691998681
9708,1,0.0509710076,-0.380071471,-0.923551641
9709,1,-0.0116963339,-0.102886036,-0.994624381
9710,1,-0.0913557726,0.12681682,-0.98771029
9711,1,-0.227800132,0.342944611,-0.911315584
9712,1,-0.443643279,0.526544889,-0.725211088
9713,1,-0.696779952,0.583008279,-0.417850506
9714,1,-0.89330689,0.440299771,-0.0902159149
9715,1,-0.984565659,0.136492928,0.109545172
9716,1,-0.970454857,-0.222778827,0.0926658799
9717,1,-0.847909684,-0.510426127,-0.143228267
9718,1,-0.620609443,-0.607744903,-0.495469527
9719,1,-0.357630964,-0.496942132,-0.790663399
9720,1,-0.149622969,-0.298429484,-0.942630792
9721,1,-0.0126926066,-0.128389103,-0.991642645
9722,1,0.0745192929,-0.0234539169,-0.996943724
9723,1,0.120573454,0.022794089,-0.992442679
9724,1,0.119850897,0.0307267647,-0.992316295
9725,1,0.0704733395,0.0215664561,-0.9972805
9726,1,-0.0122345351,0.00768749451,-0.999895604
9727,1,-0.0967514392,-0.00869952476,-0.995270555
9728,1,-0.149871801,-0.0254058348,-0.988378969
9729,1,-0.377513607,-0.076698223,-0.922822225
9730,1,-0.274343661,-0.0912439863,-0.957293106
9731,1,-0.135280135,-0.0393295787,-0.990026499
9732,1,0.021223857,0.0694262713,-0.997361289
9733,1,0.204365335,0.201233607,-0.957987393
9734,1,0.424335105,0.297734526,-0.85515722
9735,1,0.646552353,0.290889223,-0.705232951
9736,1,0.799968415,0.159002693,-0.57859198
9737,1,0.833644308,-0.0426707893,-0.550650862
9738,1,0.740859748,-0.220169269,-0.634548916
9739,1,0.556163837,-0.302142862,-0.77420377
9740,1,0.346685212,-0.276826202,-0.896201215
9741,1,0.178419707,-0.180832911,-0.967194844
9742,1,0.0768659944,-0.04864265,-0.995854162
9743,1,0.032799547,0.123283431,-0.991829313
9744,1,0.0296354154,0.367192461,-0.929672759
9745,1,0.057314141,0.690938787,-0.720637691
9746,1,0.107297231,0.960956387,-0.255049264
9747,1,0.154366678,0.923886903,0.350148424
9748,1,0.181271873,0.59076871,0.786214245
9749,1,0.199894302,0.156706378,0.967204931
9750,1,0.217900049,-0.287366981,0.932705627
9751,1,0.226181992,-0.701298581,0.676034028
9752,1,0.201480621,-0.964113152,0.172891262
9753,1,0.13542121,-0.898147442,-0.418320771
9754,1,0.0663155548,-0.587930295,-0.806188697
9755,1,0.0142120333,-0.271968992,-0.962201063
9756,1,-0.0405429715,-0.0251142642,-0.998862123
9757,1,-0.13135927,0.181267903,-0.974621306
9758,1,-0.291394922,0.370396498,-0.881983806
9759,1,-0.525102542,0.503720392,-0.685954143
9760,1,-0.770065178,0.494888063,-0.402598345
9761,1,-0.940757307,0.307993368,-0.141830091
9762,1,-0.999586143,0.000605278079,-0.0287606847
9763,1,-0.940871623,-0.315698796,-0.122861137
9764,1,-0.764555234,-0.515419786,-0.387037129
9765,1,-0.507261052,-0.519199225,-0.68783602
9766,1,-0.259645163,-0.371436408,-0.891414261
9767,1,-0.0789726925,-0.192760817,-0.978062667
9768,1,0.0443805493,-0.05867916,-0.997289889
9769,1,0.128707153,0.0134446738,-0.991591503
9770,1,0.172832314,0.0332038604,-0.984391434
9771,1,0.16652659,0.021935638,-0.985792941
9772,1,0.110040091,0.00180763386,-0.993925506
9773,1,0.0233798772,-0.0149853913,-0.999614335
9774,1,-0.0600583851,-0.0271440555,-0.997825732
9775,1,-0.109849168,-0.0334404544,-0.993385573
9776,1,-0.111824925,-0.0225471187,-0.9934721
9777,1,-0.0681435789,0.0258542049,-0.99734047
9778,1,0.0160478513,0.131851415,-0.991139582
9779,1,0.149835378,0.302516321,-0.941293384
9780,1,0.355059627,0.502457775,-0.788332953
9781,1,0.61653715,0.615512518,-0.490944276
9782,1,0.843703643,0.519412316,-0.135554446
